is_approximate_match,is_synonym,matched_name,nomenclature_code,score,search_string,taxon.flags,taxon.is_suppressed,taxon.is_suppressed_from_synth,taxon.name,taxon.ott_id,taxon.rank,taxon.source,taxon.synonyms,taxon.tax_sources,taxon.unique_name
False,False,Notiophilus,ICZN,1.0,notiophilus,[],False,False,Notiophilus,9996,genus,ott3.6draft1,"['Latviaphilus', 'Makarovius', 'Natiophilus', 'Nothiophilus', 'Othiophilus']","['ncbi:41307', 'worms:426326', 'gbif:1247492', 'irmng:1298608']",Notiophilus
False,True,Notiophilus,ICZN,1.0,notiophilus,[],False,False,Notiodes,4605081,genus,ott3.6draft1,"['Endalus', 'Endatus', 'Eudalus', 'Notionomus', 'Notiophilus']","['ncbi:1514656', 'gbif:1247812', 'irmng:1410070']",Notiodes
False,True,Angiospermae,ICN,1.0,angiospermae,['sibling_higher'],False,False,Magnoliopsida,99252,class,ott3.6draft1,"['Angiospermae', 'Magnoliophyta']","['ncbi:3398', 'worms:182757', 'gbif:220', 'irmng:1102']",Magnoliopsida
False,False,Veronica hederifolia,ICN,1.0,veronica hederifolia,[],False,False,Veronica hederifolia,502001,species,ott3.6draft1,['Veronica hederaefolia'],"['ncbi:202477', 'gbif:8894657', 'gbif:3172070', 'irmng:11349054']",Veronica hederifolia
False,False,Capsella bursa-pastoris,ICN,1.0,capsella bursa-pastoris,[],False,False,Capsella bursa-pastoris,833644,species,ott3.6draft1,"['? alandica', '? belgica', '? segetum', '? viminalis', 'Bursa alpestris', 'Bursa bursa-pastoris', 'Bursa bursa-pastoris bifida', 'Bursa djurdjurae', 'Bursa djurjurae', 'Bursa fracticruris', 'Bursa gracilis', 'Bursa grandiflora', 'Bursa nana', 'Bursa occidentalis', 'Bursa orientalis', 'Bursa pastoris', 'Bursa penarthae', 'Bursa rubella', 'Bursa tuscaloosae', 'Bursa viguieri', 'Capsella agrestis', 'Capsella alpestris', 'Capsella apetala', 'Capsella batavorum', 'Capsella bursa-pastoris alpestris', 'Capsella bursa-pastoris bifida', 'Capsella bursa-pastoris bursa-pastoris', 'Capsella bursa-pastoris eu-bursa', 'Capsella bursa-pastoris integrifolia', 'Capsella bursa-pastoris minor', 'Capsella bursa-pastoris minuta', 'Capsella bursa-pastoris occidentalis', 'Capsella concava', 'Capsella heegeri', 'Capsella hyrcana', 'Capsella lycia', 'Capsella mediterranea', 'Capsella patagonica', 'Capsella penarthae', 'Capsella polymorpha', 'Capsella rubella', 'Capsella ruderalis', 'Capsella stenocarpa', 'Capsella thomsonii', 'Capsella treviorum', 'Capsella turoniensis', 'Capsella viguieri', 'Iberis bursa-pastoris', 'Lepidium bursa-pastoris', 'Nasturtium bursa-pastoris', 'Roschiedia bursa-pastoris', 'Solmsiella heegeri', 'Thlaspi bursa-pastoris', 'Thlaspi bursa-pastoris integrifolium', 'Thlaspi burseta', 'Thlaspi hirtum']","['ncbi:3719', 'worms:993761', 'gbif:5375388', 'irmng:10588950']",Capsella bursa-pastoris
False,False,Cerastium fontanum,ICN,1.0,cerastium fontanum,[],False,False,Cerastium fontanum,625399,species,ott3.6draft1,"['Cerastium adsurgens', 'Cerastium holosteoides', 'Cerastium triviale', 'Cerastium triviale alpinum', 'Cerastium vulgatum']","['ncbi:230722', 'worms:458706', 'gbif:3085458', 'irmng:11088636']",Cerastium fontanum
False,False,Deroceras,ICZN,1.0,deroceras,[],False,False,Deroceras,518943,genus,ott3.6draft1,"['Agricolimax', 'Agriolimax', 'Agriolimox', 'Arctolimax', 'Chorolimax', 'Hydrolimax', 'Malino', 'Nipponolimax', 'Plathystimulus']","['worms:818211', 'ncbi:145609', 'gbif:5190776', 'irmng:1395476', 'irmng:1006903', 'irmng:1207850']",Deroceras
False,False,Veronica,ICN,1.0,veronica,[],False,False,Veronica,507032,genus,ott3.6draft1,"['Beccabunga', 'Besseya', 'Chionohebe', 'Cochlidiosperma', 'Derwentia', 'Detzneria', 'Diplophyllum', 'Hebe', 'Hebejeebie', 'Heliohebe', 'Heohebe', 'Leonohebe', 'Lunellia', 'Macrostemon', 'Odicardis', 'Oligospermum', 'Parahebe', 'Pseudolysimachion', 'Pygmea']","['ncbi:4173', 'worms:993896', 'gbif:3172047', 'irmng:1381293', 'irmng:1073912', 'irmng:1282418', 'irmng:1364735', 'irmng:1057809']",Veronica
False,False,life,undefined,1.0,life,[],False,False,life,805080,no rank,ott3.6draft1,['all'],"['silva:0', 'ncbi:1', 'gbif:0', 'irmng:0']",life
False,False,Euphorbia helioscopia,ICN,1.0,euphorbia helioscopia,[],False,False,Euphorbia helioscopia,46554,species,ott3.6draft1,"['Euphorbia dominii', 'Euphorbia helioscopioides', 'Euphorbion helioscopium', 'Galarhoeus helioscopius', 'Tithymalus dominii', 'Tithymalus helioscopioides', 'Tithymalus helioscopius', 'Tithymalus obovata', 'Tithymalus serratus']","['ncbi:154990', 'gbif:3066367', 'irmng:11111001']",Euphorbia helioscopia
False,False,Cynara,ICN,1.0,cynara,[],False,False,Cynara,991883,genus,ott3.6draft1,"['Arcyna', 'Bourgaea', 'Cynaropsis']","['ncbi:4264', 'gbif:3112344', 'irmng:1311602', 'irmng:1353035', 'irmng:1368560']",Cynara
False,False,Poa annua,ICN,1.0,poa annua,['sibling_higher'],False,False,Poa annua,510850,species,ott3.6draft1,"['Aira pumila', 'Catabrosa pumila', 'Festuca tenuiculmis', 'Ochlopoa annua', 'Ochlopoa annua notabilis', 'Ochlopoa annua pilantha', 'Ochlopoa annua raniglumis', 'Ochlopoa raniglumis', 'Poa aestivalis', 'Poa algida', 'Poa annua aquatica', 'Poa annua crispa', 'Poa annua erecta', 'Poa annua eriolepis', 'Poa annua notabilis', 'Poa annua ovalis', 'Poa annua pilantha', 'Poa annua purpurea', 'Poa annua raniglumis', 'Poa annua reptans', 'Poa annua rigidiuscula', 'Poa annua rubra', 'Poa annua sericea', 'Poa annua vivipara', 'Poa bipollicaris', 'Poa hansiana', 'Poa hohenackeri', 'Poa humilis', 'Poa meyenii', 'Poa ovalis', 'Poa portalii', 'Poa puberula', 'Poa trivialis hohenackeri', 'Poa variegata']","['ncbi:93036', 'worms:993880', 'gbif:2704179', 'irmng:10589082']",Poa annua
False,True,Poa annua,ICN,1.0,poa annua,['sibling_higher'],False,False,Poa infirma,254228,species,ott3.6draft1,"['Atropis thomsonii', 'Catabrosa thomsonii', 'Colpodium thomsonii', 'Eragrostis infirma', 'Glyceria thomsonii', 'Megastachya infirma', 'Ochlopoa infirma', 'Ochlopoa perinconspicua', 'Poa annua', 'Poa annua exilis', 'Poa annua laxiflora', 'Poa annua plicata', 'Poa annua remotiflora', 'Poa annua tommasinii', 'Poa exilis', 'Poa inconspicua', 'Poa perinconspicua', 'Poa remotiflora', 'Puccinellia thomsonii']","['ncbi:165094', 'gbif:2704194', 'irmng:10696026']",Poa infirma
False,False,Annelida,ICZN,1.0,annelida,[],False,False,Annelida,941620,phylum,ott3.6draft1,[],"['ncbi:6340', 'worms:882', 'gbif:42', 'irmng:234']",Annelida
False,False,Coleoptera,ICZN,1.0,coleoptera,['sibling_higher'],False,False,Coleoptera,865243,order,ott3.6draft1,"['Elateridopsidae', 'Eutactus', 'Ibidiomorphum', 'Macropterum', 'Natomelus', 'Traulotes']","['ncbi:7041', 'worms:118085', 'gbif:1470', 'irmng:10279']",Coleoptera
False,False,Pterygota,ICN,1.0,pterygota,[],False,False,Pterygota,793343,genus,ott3.6draft1,"['Basiloxylon', 'Tetradia']","['ncbi:300552', 'gbif:9502664', 'irmng:1291338']",Pterygota (genus in kingdom Archaeplastida)
False,False,Pterygota,ICZN,1.0,pterygota,[],False,False,Pterygota,1048707,subclass,ott3.6draft1,[],"['ncbi:7496', 'worms:151152']",Pterygota (subclass in Opisthokonta)
