id;quality_grade;taxon_geoprivacy;annotations;uuid;observed_on_details.date;observed_on_details.day;observed_on_details.month;observed_on_details.year;observed_on_details.hour;observed_on_details.week;cached_votes_total;identifications_most_agree;created_at_details.date;created_at_details.day;created_at_details.month;created_at_details.year;created_at_details.hour;created_at_details.week;species_guess;identifications_most_disagree;tags;positional_accuracy;comments_count;site_id;created_time_zone;license_code;observed_time_zone;quality_metrics;public_positional_accuracy;reviewed_by;oauth_application_id;flags;created_at;description;time_zone_offset;project_ids_with_curator_id;observed_on;observed_on_string;updated_at;sounds;place_ids;captive;taxon.is_active;taxon.ancestry;taxon.min_species_ancestry;taxon.endemic;taxon.iconic_taxon_id;taxon.min_species_taxon_id;taxon.threatened;taxon.rank_level;taxon.introduced;taxon.native;taxon.parent_id;taxon.name;taxon.rank;taxon.extinct;taxon.id;taxon.ancestor_ids;taxon.created_at;taxon.default_photo.id;taxon.default_photo.license_code;taxon.default_photo.attribution;taxon.default_photo.url;taxon.default_photo.original_dimensions.height;taxon.default_photo.original_dimensions.width;taxon.default_photo.flags;taxon.default_photo.square_url;taxon.default_photo.medium_url;taxon.taxon_changes_count;taxon.taxon_schemes_count;taxon.observations_count;taxon.photos_locked;taxon.universal_search_rank;taxon.flag_counts.resolved;taxon.flag_counts.unresolved;taxon.current_synonymous_taxon_ids;taxon.atlas_id;taxon.wikipedia_url;taxon.iconic_taxon_name;taxon.preferred_common_name;ident_taxon_ids;outlinks;faves_count;num_identification_agreements;comments;map_scale;uri;project_ids;community_taxon_id;geojson.type;geojson.coordinates;owners_identification_from_vision;identifications_count;obscured;num_identification_disagreements;location;votes;spam;user.id;user.login;user.spam;user.suspended;user.created_at;user.site_id;user.login_autocomplete;user.login_exact;user.name;user.name_autocomplete;user.icon;user.observations_count;user.identifications_count;user.journal_posts_count;user.activity_count;user.species_count;user.universal_search_rank;user.roles;user.icon_url;mappable;identifications_some_agree;project_ids_without_curator_id;place_guess;identifications;project_observations;photos;faves;photo_url;ofvs.15466;ofvs.15239;taxon.conservation_status.source_id;taxon.conservation_status.authority;taxon.conservation_status.status;taxon.conservation_status.status_name;taxon.conservation_status.geoprivacy;taxon.conservation_status.iucn;ofvs.15164;ofvs.15465
141983965;casual;;[];e113f26e-0e07-4b29-9238-497286d2921f;21/06/2021;21.0;6.0;2021.0;10.0;25.0;0;FALSE;14/11/2022;14;11;2022;14;46;Greater Burdock;FALSE;[];8.0;1;1;Europe/Zurich;cc-by-nc;Europe/Zurich;[{'id': 11026847, 'user_id': 5383183, 'metric': 'wild', 'agree': False, 'user': {'id': 5383183, 'login': 'spiphany', 'spam': False, 'suspended': False, 'created_at': '2022-02-25T13:31:22+00:00', 'login_autocomplete': 'spiphany', 'login_exact': 'spiphany', 'name': 'Brenda Black', 'name_autocomplete': 'Brenda Black', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/5383183/thumb.jpg?1702066969', 'observations_count': 4449, 'identifications_count': 48194, 'journal_posts_count': 0, 'activity_count': 52643, 'species_count': 1633, 'universal_search_rank': 4449, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/5383183/medium.jpg?1702066969'}}];8.0;[5448878, 5984905];;[];2022-11-14 14:02:32+01:00;;+01:00;[];2021-06-21 10:02:00+02:00;21/06/2021 10:02;2022-12-10 15:53:42+01:00;[];[7236, 12664, 59614, 67952, 80627, 81490, 96372, 97391, 97962, 108692, 156646, 181967];TRUE;TRUE;48460/47126/211194/47125/47124/47605/47604/201654/632883/632885/59571;48460,47126,211194,47125,47124,47605,47604,201654,632883,632885,59571,75501;FALSE;47126;75501;FALSE;10;FALSE;TRUE;59571;Arctium lappa;species;FALSE;75501;[48460, 47126, 211194, 47125, 47124, 47605, 47604, 201654, 632883, 632885, 59571, 75501];2011-05-13T21:37:43+00:00;85477865.0;cc-by-nc;(c) tlit46, some rights reserved (CC BY-NC), uploaded by tlit46;https://inaturalist-open-data.s3.amazonaws.com/photos/85477865/square.jpg;960.0;1280.0;[];https://inaturalist-open-data.s3.amazonaws.com/photos/85477865/square.jpg;https://inaturalist-open-data.s3.amazonaws.com/photos/85477865/medium.jpg;3;5;20421;FALSE;20421;0;1;;;http://en.wikipedia.org/wiki/Arctium_lappa;Plantae;greater burdock;[48460, 47126, 211194, 47125, 47124, 47605, 47604, 201654, 632883, 632885, 59571, 75501];[];0;0;"[{'spiphany': 'Please remember to mark observations of plants grown in a botanical garden as ""not wild"". Thanks!'}]";;https://www.inaturalist.org/observations/141983965;[];211194.0;Point;[6.9350429583, 47.0002591938];TRUE;0;FALSE;0;[47.0002591938, 6.9350429583];[];FALSE;5448878;manu_dfz;FALSE;FALSE;2022-03-25T09:32:04+00:00;;manu_dfz;manu_dfz;emmanuel defossez;emmanuel defossez;https://static.inaturalist.org/attachments/users/icons/5448878/thumb.jpeg?1653601471;621;26;0;647;377;621;[];https://static.inaturalist.org/attachments/users/icons/5448878/medium.jpeg?1653601471;TRUE;FALSE;[];Chem. du Pertuis-du-Sault 58, 2000 Neuchâtel, Suisse;[{'313647569': 211194}, {'313652671': 75501}];[];[{'243350181': 'https://inaturalist-open-data.s3.amazonaws.com/photos/243350181/square.jpeg'}, {'243350191': 'https://inaturalist-open-data.s3.amazonaws.com/photos/243350191/square.jpeg'}];[];https://inaturalist-open-data.s3.amazonaws.com/photos/243350181/square.jpeg;dbgi_000674;;;;;;;;;
109442139;casual;;[];ddff5024-fdf4-480f-ba9f-b4bbf7076377;25/03/2022;25.0;3.0;2022.0;9.0;12.0;0;FALSE;25/03/2022;25;3;2022;9;12;Haworthia cymbiformis cymbiformis;FALSE;[];2.0;1;1;Etc/UTC;cc0;Etc/UTC;[{'id': 8863048, 'user_id': 1565475, 'metric': 'wild', 'agree': False, 'user': {'id': 1565475, 'login': 'shiqi_z', 'spam': False, 'suspended': False, 'created_at': '2019-03-30T12:25:31+00:00', 'login_autocomplete': 'shiqi_z', 'login_exact': 'shiqi_z', 'name': 'Shiqi Zhou', 'name_autocomplete': 'Shiqi Zhou', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1565475/thumb.jpg?1653493925', 'observations_count': 3286, 'identifications_count': 1690, 'journal_posts_count': 0, 'activity_count': 4976, 'species_count': 1317, 'universal_search_rank': 3286, 'roles': ['curator'], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1565475/medium.jpg?1653493925'}}, {'id': 8904693, 'user_id': 1378031, 'metric': 'wild', 'agree': False, 'user': {'id': 1378031, 'login': 'pmallard', 'spam': False, 'suspended': False, 'created_at': '2018-12-03T22:58:54+00:00', 'login_autocomplete': 'pmallard', 'login_exact': 'pmallard', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782', 'observations_count': 180, 'identifications_count': 139, 'journal_posts_count': 0, 'activity_count': 319, 'species_count': 152, 'universal_search_rank': 180, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782'}}];2.0;[1378031];;[];2022-03-25 09:36:55+00:00;;+00:00;[];2022-03-25 09:35:00+00:00;2022/03/25 9:35 AM UTC;2023-05-31 07:40:11+00:00;[];[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732];TRUE;TRUE;48460/47126/211194/47125/47163/47218/71400/465618/272914/586779;48460,47126,211194,47125,47163,47218,71400,465618,272914,586779;FALSE;47126;586779;FALSE;5;FALSE;FALSE;586779;Haworthia cymbiformis cymbiformis;variety;FALSE;428832;[48460, 47126, 211194, 47125, 47163, 47218, 71400, 465618, 272914, 586779, 428832];2015-01-21T06:29:46+00:00;15094490.0;cc-by-nc;(c) Adriaan Grobler, some rights reserved (CC BY-NC), uploaded by Adriaan Grobler;https://inaturalist-open-data.s3.amazonaws.com/photos/15094490/square.jpg;427.0;640.0;[];https://inaturalist-open-data.s3.amazonaws.com/photos/15094490/square.jpg;https://inaturalist-open-data.s3.amazonaws.com/photos/15094490/medium.jpg;0;1;41;FALSE;41;0;0;;;;Plantae;;[48460, 47126, 211194, 47125, 47163, 47218, 71400, 465618, 272914, 586779, 428832];[];0;0;"[{'shiqi_z': ""The label is wrong. It's H. cuspidata, a garden hybrid.""}]";;https://www.inaturalist.org/observations/109442139;[];;Point;[7.1556696784, 46.7930983215];FALSE;0;FALSE;0;[46.7930983215, 7.1556696784];[];FALSE;1378031;pmallard;FALSE;FALSE;2018-12-03T22:58:54+00:00;1.0;pmallard;pmallard;;;https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782;180;139;0;319;152;180;[];https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782;TRUE;FALSE;[];Fribourg, Suisse;[{'244361482': 586791}, {'245525746': 428832}];[];[{'184457413': 'https://inaturalist-open-data.s3.amazonaws.com/photos/184457413/square.jpeg'}];[];https://inaturalist-open-data.s3.amazonaws.com/photos/184457413/square.jpeg;;;;;;;;;;
141983964;needs_id;;[];83f5e5ae-5327-49f8-83f8-41b141355541;21/06/2021;21.0;6.0;2021.0;9.0;25.0;0;TRUE;14/11/2022;14;11;2022;14;46;Black Nightshade Complex;FALSE;[];8.0;1;1;Europe/Zurich;cc-by-nc;Europe/Zurich;[];8.0;[1309897, 4293734, 5984905];;[];2022-11-14 14:02:32+01:00;;+01:00;[];2021-06-21 09:59:00+02:00;21/06/2021 09:59;2022-12-31 20:00:52+01:00;[];[7236, 12664, 59614, 67952, 80627, 81490, 96372, 97391, 97962, 108692, 156646, 181967];FALSE;TRUE;48460/47126/211194/47125/47124/48515/48516/634936/634950/50641;48460,47126,211194,47125,47124,48515,48516,634936,634950,50641,1351686;FALSE;47126;1351686;FALSE;11;FALSE;FALSE;50641;Solanum nigrum;complex;FALSE;1351686;[48460, 47126, 211194, 47125, 47124, 48515, 48516, 634936, 634950, 50641, 1351686];2022-01-20T07:07:48+00:00;199968095.0;cc0;no rights reserved, uploaded by 葉子;https://inaturalist-open-data.s3.amazonaws.com/photos/199968095/square.jpeg;1536.0;2048.0;[];https://inaturalist-open-data.s3.amazonaws.com/photos/199968095/square.jpeg;https://inaturalist-open-data.s3.amazonaws.com/photos/199968095/medium.jpeg;0;0;69189;FALSE;69189;0;0;;;https://en.wikipedia.org/wiki/Solanum_nigrum;Plantae;Black Nightshade Complex;[48460, 47126, 211194, 47125, 47124, 48515, 48516, 634936, 634950, 50641, 1351686];[];0;2;[{'sedgequeen': 'Oh, no.  Would you please separate these two photos so we can give each species its own name?  There are some tips for splitting the observation up here: https://forum.inaturalist.org/t/how-to-fix-your-observation-with-photos-of-multiple-species/15096'}];;https://www.inaturalist.org/observations/141983964;[];1351686.0;Point;[6.9350429583, 47.0002591938];;2;FALSE;0;[47.0002591938, 6.9350429583];[];FALSE;5448878;manu_dfz;FALSE;FALSE;2022-03-25T09:32:04+00:00;;manu_dfz;manu_dfz;emmanuel defossez;emmanuel defossez;https://static.inaturalist.org/attachments/users/icons/5448878/thumb.jpeg?1653601471;621;26;0;647;377;621;[];https://static.inaturalist.org/attachments/users/icons/5448878/medium.jpeg?1653601471;TRUE;TRUE;[];Chem. du Pertuis-du-Sault 58, 2000 Neuchâtel, Suisse;[{'313647593': 211194}, {'313790925': 1351686}, {'323986085': 1351686}];[];[{'243350169': 'https://inaturalist-open-data.s3.amazonaws.com/photos/243350169/square.jpeg'}, {'243350171': 'https://inaturalist-open-data.s3.amazonaws.com/photos/243350171/square.jpeg'}];[];https://inaturalist-open-data.s3.amazonaws.com/photos/243350169/square.jpeg;;;;;;;;;;
153666360;casual;;[];a3f38e31-096e-430b-bf12-71f725282084;23/03/2023;23.0;3.0;2023.0;0.0;12.0;0;TRUE;06/04/2023;6;4;2023;11;14;Dickblattgewächse;FALSE;[];;2;1;Europe/Zurich;cc-by-nc;Europe/Zurich;[{'id': 12121673, 'user_id': 6473332, 'metric': 'wild', 'agree': False, 'user': {'id': 6473332, 'login': 'lenditaschwegler', 'spam': False, 'suspended': False, 'created_at': '2023-02-01T10:42:18+00:00', 'login_autocomplete': 'lenditaschwegler', 'login_exact': 'lenditaschwegler', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 139, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 139, 'species_count': 110, 'universal_search_rank': 139, 'roles': [], 'site_id': 1, 'icon_url': None}}];;[3638742, 6473332];;[];2023-04-06 11:32:54+02:00;;+01:00;[];23/03/2023;23.03.2023;2023-05-29 12:26:00+02:00;[];[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732];TRUE;TRUE;48460/47126/211194/47125/47124/71289;48460,47126,211194,47125,47124,71289,51890;FALSE;47126;51890;FALSE;30;FALSE;FALSE;71289;Crassulaceae;family;FALSE;51890;[48460, 47126, 211194, 47125, 47124, 71289, 51890];2009-06-27T06:59:06+00:00;26707624.0;cc-by-nc;(c) Armin G. Fabritzek, some rights reserved (CC BY-NC), uploaded by Armin G. Fabritzek;https://inaturalist-open-data.s3.amazonaws.com/photos/26707624/square.jpg;1365.0;2048.0;[];https://inaturalist-open-data.s3.amazonaws.com/photos/26707624/square.jpg;https://inaturalist-open-data.s3.amazonaws.com/photos/26707624/medium.jpg;0;2;595924;FALSE;595924;1;0;;;http://en.wikipedia.org/wiki/Crassulaceae;Plantae;stonecrop family;[48460, 47126, 211194, 47125, 47124, 71289, 51890, 889256, 1092925, 129749, 129744];[];0;2;[{'pmallard': 'Hi @jf920 could you please detail why this is not Aichryson laxum according to you ? And then what could it be ? Many thanks'}, {'jf920': '@lenditaschwegler Another one of your many wrong Tags. Please correct them.'}];;https://www.inaturalist.org/observations/153666360;[];51890.0;Point;[7.1556042361, 46.7931027841];FALSE;2;FALSE;0;[46.7931027841, 7.1556042361];[];FALSE;6473332;lenditaschwegler;FALSE;FALSE;2023-02-01T10:42:18+00:00;1.0;lenditaschwegler;lenditaschwegler;;;;139;0;0;139;110;139;[];;TRUE;TRUE;[];Freiburg, Schweiz;[{'347453413': 129744}, {'347588340': 51890}];[];[{'265433128': 'https://inaturalist-open-data.s3.amazonaws.com/photos/265433128/square.jpg'}, {'265433139': 'https://inaturalist-open-data.s3.amazonaws.com/photos/265433139/square.jpg'}, {'265433150': 'https://inaturalist-open-data.s3.amazonaws.com/photos/265433150/square.jpg'}, {'265433156': 'https://inaturalist-open-data.s3.amazonaws.com/photos/265433156/square.jpg'}, {'265433160': 'https://inaturalist-open-data.s3.amazonaws.com/photos/265433160/square.jpg'}];[];https://inaturalist-open-data.s3.amazonaws.com/photos/265433128/square.jpg;dbgi_000939;;;;;;;;;
181879279;casual;;[{'12': 21}];09b2145e-1d36-4d05-bdcd-47ba2f820308;04/09/2023;4.0;9.0;2023.0;11.0;36.0;0;FALSE;05/09/2023;5;9;2023;10;36;woodsorrels;FALSE;['emi_external_id:dbgi_002396'];;1;1;Europe/Zurich;cc0;Europe/Zurich;[{'id': 13722561, 'user_id': 6887541, 'metric': 'wild', 'agree': False, 'user': {'id': 6887541, 'login': 'edouard-brulhart', 'spam': False, 'suspended': False, 'created_at': '2023-05-14T20:51:37+00:00', 'login_autocomplete': 'edouard-brulhart', 'login_exact': 'edouard-brulhart', 'name': '', 'name_autocomplete': '', 'orcid': None, 'icon': None, 'observations_count': 1156, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 1156, 'species_count': 856, 'universal_search_rank': 1156, 'roles': [], 'site_id': 1, 'icon_url': None}}];;[6887541, 7079863];;[];2023-09-05 10:34:20+02:00;;+01:00;[];2023-09-04 11:33:00+02:00;04/09/2023 11:33;2023-10-17 03:06:14+02:00;[];[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732];TRUE;TRUE;48460/47126/211194/47125/47124/70233/47759/47758/864989/865007;48460,47126,211194,47125,47124,70233,47759,47758,864989,865007,291533;FALSE;47126;291533;FALSE;10;TRUE;FALSE;865007;Oxalis tetraphylla;species;FALSE;291533;[48460, 47126, 211194, 47125, 47124, 70233, 47759, 47758, 864989, 865007, 291533];2013-04-30T04:11:35+00:00;12956191.0;cc-by-sa;(c) Alejandro  Bayer Tamayo, some rights reserved (CC BY-SA);https://inaturalist-open-data.s3.amazonaws.com/photos/12956191/square.jpg;1474.0;2048.0;[];https://inaturalist-open-data.s3.amazonaws.com/photos/12956191/square.jpg;https://inaturalist-open-data.s3.amazonaws.com/photos/12956191/medium.jpg;0;2;1008;FALSE;1008;0;0;;;https://en.wikipedia.org/wiki/Oxalis_tetraphylla;Plantae;fourleaf pink-sorrel;[48460, 47126, 211194, 47125, 47124, 70233, 47759, 47758, 864989, 865007, 291533];[];0;0;[{'plantman4': 'Photos 1 and 2 show a different *Oxalis* species. Can you split the photos into their own observation?\n\nPhotos 3, 4, and 5 definitely have O. tetraphylla in it.'}];;https://www.inaturalist.org/observations/181879279;[];47758.0;Point;[7.1572195928, 46.7921315866];FALSE;0;FALSE;0;[46.7921315866, 7.1572195928];[];FALSE;6887541;edouard-brulhart;FALSE;FALSE;2023-05-14T20:51:37+00:00;1.0;edouard-brulhart;edouard-brulhart;;;;1156;0;0;1156;856;1156;[];;TRUE;FALSE;[];Fribourg, Switzerland;[{'405063721': 291533}, {'418488082': 291533}, {'418488724': 47758}];[];[{'317013569': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317013569/square.jpg'}, {'317013572': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317013572/square.jpg'}, {'317013574': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317013574/square.jpg'}, {'317013581': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317013581/square.jpg'}, {'317013583': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317013583/square.jpg'}];[];https://inaturalist-open-data.s3.amazonaws.com/photos/317013569/square.jpg;;;;;;;;;;
149973950;casual;;[];8c65214e-8172-419f-a8a8-67652abe609c;23/02/2023;23.0;2.0;2023.0;12.0;8.0;0;TRUE;01/03/2023;1;3;2023;13;9;Sedum × rubrotinctum;FALSE;[];;1;1;Europe/Zurich;cc-by-nc;Europe/Zurich;[{'id': 11800134, 'user_id': 6473332, 'metric': 'wild', 'agree': False, 'user': {'id': 6473332, 'login': 'lenditaschwegler', 'spam': False, 'suspended': False, 'created_at': '2023-02-01T10:42:18+00:00', 'login_autocomplete': 'lenditaschwegler', 'login_exact': 'lenditaschwegler', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 139, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 139, 'species_count': 110, 'universal_search_rank': 139, 'roles': [], 'site_id': 1, 'icon_url': None}}];;[3638742, 6473332];;[];2023-03-01 13:46:08+01:00;;+01:00;[];2023-02-23 12:29:00+01:00;23/02/2023 12:29;2023-03-05 11:36:40+01:00;[];[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732];TRUE;TRUE;48460/47126/211194/47125/47124/71289/51890/889256/1092926/55735;48460,47126,211194,47125,47124,71289,51890,889256,1092926,55735,276077;FALSE;47126;276077;FALSE;10;FALSE;FALSE;55735;Sedum × rubrotinctum;hybrid;FALSE;276077;[48460, 47126, 211194, 47125, 47124, 71289, 51890, 889256, 1092926, 55735, 276077];2013-04-29T23:36:19+00:00;27621892.0;;(c) Pablo Iván Ángeles Guzmán, all rights reserved, uploaded by Pablo Iván Ángeles Guzmán;https://static.inaturalist.org/photos/27621892/square.jpg;1536.0;2048.0;[];https://static.inaturalist.org/photos/27621892/square.jpg;https://static.inaturalist.org/photos/27621892/medium.jpg;1;2;1221;FALSE;1221;0;0;;;https://en.wikipedia.org/wiki/Sedum_rubrotinctum;Plantae;Christmas-cheer;[48460, 47126, 211194, 47125, 47124, 71289, 51890, 889256, 1092926, 55735, 276077];[];0;1;[{'jf920': 'Duplicate observation'}];;https://www.inaturalist.org/observations/149973950;[];276077.0;Point;[7.155804105, 46.7930713461];FALSE;1;FALSE;0;[46.7930713461, 7.155804105];[];FALSE;6473332;lenditaschwegler;FALSE;FALSE;2023-02-01T10:42:18+00:00;1.0;lenditaschwegler;lenditaschwegler;;;;139;0;0;139;110;139;[];;TRUE;TRUE;[];Freiburg, Schweiz;[{'337658446': 276077}, {'338708935': 276077}];[];[{'258514790': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514790/square.jpg'}, {'258514795': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514795/square.jpg'}, {'258514802': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514802/square.jpg'}, {'258514807': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514807/square.jpg'}, {'258514811': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514811/square.jpg'}];[];https://inaturalist-open-data.s3.amazonaws.com/photos/258514790/square.jpg;dbgi_000921;;;;;;;;;
149973955;casual;;[];fb6b729b-c572-4892-9342-385a59013b17;23/02/2023;23.0;2.0;2023.0;12.0;8.0;0;TRUE;01/03/2023;1;3;2023;13;9;Sedeae;FALSE;[];;1;1;Europe/Zurich;cc-by-nc;Europe/Zurich;[{'id': 11800137, 'user_id': 6473332, 'metric': 'wild', 'agree': False, 'user': {'id': 6473332, 'login': 'lenditaschwegler', 'spam': False, 'suspended': False, 'created_at': '2023-02-01T10:42:18+00:00', 'login_autocomplete': 'lenditaschwegler', 'login_exact': 'lenditaschwegler', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 139, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 139, 'species_count': 110, 'universal_search_rank': 139, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'id': 12061815, 'user_id': 4249652, 'metric': 'wild', 'agree': False, 'user': {'id': 4249652, 'login': 'picklejar', 'spam': False, 'suspended': False, 'created_at': '2021-04-19T19:31:20+00:00', 'login_autocomplete': 'picklejar', 'login_exact': 'picklejar', 'name': '', 'name_autocomplete': '', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4249652/thumb.jpg?1687585003', 'observations_count': 6385, 'identifications_count': 48371, 'journal_posts_count': 3, 'activity_count': 54759, 'species_count': 2142, 'universal_search_rank': 6385, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4249652/medium.jpg?1687585003'}}];;[3638742, 4249652, 6473332];;[];2023-03-01 13:46:09+01:00;;+01:00;[];2023-02-23 12:45:00+01:00;23/02/2023 12:45;2023-03-31 14:01:02+02:00;[];[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732];TRUE;TRUE;48460/47126/211194/47125/47124/71289/51890/889256;48460,47126,211194,47125,47124,71289,51890,889256,1092926;FALSE;47126;1092926;FALSE;25;FALSE;FALSE;889256;Sedeae;tribe;FALSE;1092926;[48460, 47126, 211194, 47125, 47124, 71289, 51890, 889256, 1092926];2020-05-29T18:32:05+00:00;39899455.0;;(c) Chris McCreedy, all rights reserved, uploaded by Chris McCreedy;https://static.inaturalist.org/photos/39899455/square.jpg;1365.0;2048.0;[];https://static.inaturalist.org/photos/39899455/square.jpg;https://static.inaturalist.org/photos/39899455/medium.jpg;1;0;253731;FALSE;253731;0;0;;;;Plantae;;[48460, 47126, 211194, 47125, 47124, 71289, 51890, 889256, 1092926, 157690, 164498, 55735, 276039];[];0;3;[{'jf920': '@nachotorres @picklejar '}];;https://www.inaturalist.org/observations/149973955;[];1092926.0;Point;[7.1557944957, 46.7930713222];FALSE;3;FALSE;0;[46.7930713222, 7.1557944957];[];FALSE;6473332;lenditaschwegler;FALSE;FALSE;2023-02-01T10:42:18+00:00;1.0;lenditaschwegler;lenditaschwegler;;;;139;0;0;139;110;139;[];;TRUE;TRUE;[];Freiburg, Schweiz;[{'337658453': 164498}, {'338708999': 276039}, {'345721519': 276039}];[];[{'258514863': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514863/square.jpg'}, {'258514868': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514868/square.jpg'}, {'258514869': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514869/square.jpg'}, {'258514874': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514874/square.jpg'}, {'258514877': 'https://inaturalist-open-data.s3.amazonaws.com/photos/258514877/square.jpg'}];[];https://inaturalist-open-data.s3.amazonaws.com/photos/258514863/square.jpg;dbgi_000913;;;;;;;;;
