is_approximate_match,is_synonym,matched_name,nomenclature_code,score,search_string,taxon.flags,taxon.is_suppressed,taxon.is_suppressed_from_synth,taxon.name,taxon.ott_id,taxon.rank,taxon.source,taxon.synonyms,taxon.tax_sources,taxon.unique_name
False,False,Bambusa vulgaris,ICN,1.0,bambusa vulgaris,[],False,False,Bambusa vulgaris,1087322,species,ott3.3draft1,"['Arundarbor blancoi', 'Arundarbor fera', 'Arundarbor mitis', 'Arundarbor monogyna', 'Arundarbor striata', 'Arundo fera', 'Arundo mitis', 'Bambos mitis', 'Bambusa auriculata', 'Bambusa blancoi', 'Bambusa fera', 'Bambusa latiflora', 'Bambusa mitis', 'Bambusa monogyna', 'Bambusa nguyenii', 'Bambusa sieberi', 'Bambusa striata', 'Bambusa surinamensis', 'Bambusa thouarsii', 'Bambusa vulgaris aureovariegata', 'Bambusa vulgaris latiflora', 'Bambusa vulgaris striata', 'Bambusa vulgaris vittata', 'Bambusa vulgaris waminii', 'Bambusa wamin', 'Barbusa vulgaris', 'Gigantochloa auriculata', 'Leleba vulgaris', 'Leleba vulgaris striata', 'Nastus thouarsii', 'Nastus viviparus', 'Oxytenanthera auriculata', 'Phyllostachys mitis']","['ncbi:58168', 'gbif:7661971', 'irmng:10195132', 'irmng:10765075']",Bambusa vulgaris
False,True,Bambusa vulgaris,ICN,1.0,bambusa vulgaris,[],False,False,Bambusa balcooa,483378,species,ott3.3draft1,"['Arundarbor balcooa', 'Bambusa capensis', 'Bambusa vulgaris', 'Dendrocalamus balcooa']","['ncbi:288444', 'gbif:4144244']",Bambusa balcooa
False,False,Solanum quitoense,ICN,1.0,solanum quitoense,['sibling_higher'],False,False,Solanum quitoense,835548,species,ott3.3draft1,"['Solanum angulatum', 'Solanum macrocarpon', 'Solanum nollanum', 'Solanum quitense', 'Solanum quitoense septentrionale', 'Solanum quitoënse']","['ncbi:227725', 'gbif:6403105', 'irmng:10204498']",Solanum quitoense
False,True,Solanum quitoënse,ICN,1.0,solanum quitoense,['sibling_higher'],False,False,Solanum quitoense,835548,species,ott3.3draft1,"['Solanum angulatum', 'Solanum macrocarpon', 'Solanum nollanum', 'Solanum quitense', 'Solanum quitoense septentrionale', 'Solanum quitoënse']","['ncbi:227725', 'gbif:6403105', 'irmng:10204498']",Solanum quitoense
False,True,Selenicereus undatus,ICN,1.0,selenicereus undatus,[],False,False,Hylocereus undatus,334881,species,ott3.3draft1,"['Cereus undatus', 'Hyalocereus undatus', 'Selenicereus undatus']","['ncbi:176265', 'gbif:3084394', 'irmng:11347246', 'irmng:11056630']",Hylocereus undatus
False,False,Capsicum frutescens,ICN,1.0,capsicum frutescens,[],False,False,Capsicum frutescens,473831,species,ott3.3draft1,"['Capsicum annuum frutescens', 'Capsicum baccatum', 'Capsicum cereolum', 'Capsicum comarim', 'Capsicum frutescens glabriusculum', 'Capsicum frutescens queenslandicum', 'Capsicum longum', 'Capsicum micranthum', 'Capsicum minimum', 'Capsicum odoratum', 'Capsicum odoriferum']","['ncbi:4073', 'gbif:8403992']",Capsicum frutescens
False,True,Capsicum frutescens,ICN,1.0,capsicum frutescens,[],False,False,Capsicum annuum,473836,species,ott3.3draft1,"['Capsicum angulosum', 'Capsicum annuum abbreviatum', 'Capsicum annuum bicolor', 'Capsicum annuum cerasiforme', 'Capsicum annuum certoides', 'Capsicum annuum conoide', 'Capsicum annuum fasciculatum', 'Capsicum annuum grossum', 'Capsicum annuum incrassatum', 'Capsicum annuum longum', 'Capsicum axi', 'Capsicum baccatum', 'Capsicum bicolor', 'Capsicum cerasiforme', 'Capsicum chamaecerasus', 'Capsicum conicum', 'Capsicum conoideum', 'Capsicum cordiforme', 'Capsicum curvipes', 'Capsicum cydoniforme', 'Capsicum fasciculatum', 'Capsicum frutescens', 'Capsicum frutescens fasciculatum', 'Capsicum frutescens grossum', 'Capsicum frutescens longum', 'Capsicum globosum', 'Capsicum grossum', 'Capsicum hamiltonii', 'Capsicum longum', 'Capsicum milleri', 'Capsicum narunca', 'Capsicum nigrum', 'Capsicum olivaeforme', 'Capsicum petenense', 'Capsicum pomiferum', 'Capsicum purpureum', 'Capsicum silvestre', 'Capsicum sp. HD-HW', 'Capsicum sp. JYM-2013', 'Capsicum sphaerium', 'Capsicum tetragonum', 'Capsicum tomatiforme', 'Capsicum tournefortii', 'Capsicum violaceum']","['ncbi:4072', 'gbif:2932944', 'irmng:10204502']",Capsicum annuum
False,False,Annona cherimola,ICN,1.0,annona cherimola,[],False,False,Annona cherimola,227737,species,ott3.3draft1,"['Annona acutifolia', 'Annona cheirimola', ""Annona cherimola cv. 'Fino de Jete'"", 'Annona cherimola loxensis', 'Annona odorata', 'Annona pubescens', 'Annona tripetala']","['ncbi:49314', 'gbif:5407147', 'irmng:10891540', 'irmng:10206291']",Annona cherimola
False,False,Elettaria cardamomum,ICN,1.0,elettaria cardamomum,[],False,False,Elettaria cardamomum,792711,species,ott3.3draft1,"['Alpinia cardamomum', 'Amomum cardamomum', 'Amomum cardamon', 'Amomum ensal', 'Amomum uncinatum', 'Cardamomum elletari oppr', 'Cardamomum malabaricum', 'Cardamomum minus', 'Cardamomum officinale', 'Elettaria cardamomum minor', 'Elettaria cardamomum minuscula', 'Matonia cardamomum', 'Zingiber cardamomum', 'Zingiber minus']","['ncbi:105181', 'gbif:2759871', 'irmng:11334472']",Elettaria cardamomum
False,False,Alpinia galanga,ICN,1.0,alpinia galanga,[],False,False,Alpinia galanga,1063872,species,ott3.3draft1,"['Alpinia alba', 'Alpinia bifida', 'Alpinia carnea', 'Alpinia galanga pyramidata', 'Alpinia pyramidata', 'Alpinia rheedei', 'Alpinia viridiflora', 'Amomum galanga', 'Amomum medium', 'Galanga major oppr', 'Galanga officinalis', 'Hellenia alba', 'Heritiera alba', 'Languas galanga', 'Languas pyramidata', 'Languas vulgare', 'Maranta galanga', 'Zingiber galanga', 'Zingiber medium', 'Zingiber sylvestre']","['ncbi:94327', 'gbif:5302225', 'irmng:11003936']",Alpinia galanga
False,False,Melissa officinalis,ICN,1.0,melissa officinalis,[],False,False,Melissa officinalis,355945,species,ott3.3draft1,"['Faucibarba officinalis', 'Mutelia officinalis', 'Thymus melissa']","['ncbi:39338', 'gbif:5341501', 'irmng:10200447']",Melissa officinalis
False,False,Mentha x piperita,ICN,1.0,mentha x piperita,['hybrid'],False,True,Mentha x piperita,6082512,species,ott3.3draft1,"['Mentha aquatica langii', 'Mentha aquatica piperita', 'Mentha aquatica x Mentha spicata', 'Mentha atrata', 'Mentha balsamea', 'Mentha banatica', 'Mentha braousiana', 'Mentha canescens schultzii', 'Mentha concinna', 'Mentha crispula', 'Mentha durandoana', 'Mentha exaltata', 'Mentha fraseri', 'Mentha glabrata', 'Mentha glomerata piperita', 'Mentha hercynica', 'Mentha heuffelii', 'Mentha hircina', 'Mentha hirtescens', 'Mentha hortensis', 'Mentha hortensis citrata', 'Mentha hudsoniana', 'Mentha kahirina', 'Mentha langii', 'Mentha lavanduliodora', 'Mentha maximilianea schultzii', 'Mentha napolitana', 'Mentha nigricans', 'Mentha officinalis', 'Mentha pimentum', 'Mentha piperata', 'Mentha piperita', 'Mentha piperita balsamea', 'Mentha piperita beckeri', 'Mentha piperita braousiana', 'Mentha piperita calophylla', 'Mentha piperita calvifolia', 'Mentha piperita crispula', 'Mentha piperita durandoana', 'Mentha piperita globosiceps', 'Mentha piperita hercynica', 'Mentha piperita heuffelii', 'Mentha piperita hircina', 'Mentha piperita hispidula', 'Mentha piperita hudsoniana', 'Mentha piperita langii', 'Mentha piperita officinalis', 'Mentha piperita ouweneelii', 'Mentha piperita pennsylvanica', 'Mentha piperita pimentum', 'Mentha piperita piperita', 'Mentha piperita piperoides', 'Mentha piperita poicila', 'Mentha piperita puberula', 'Mentha piperita rotundella', 'Mentha piperita subhirsuta', 'Mentha piperita sylvestris', 'Mentha piperita vulgaris', 'Mentha piperoides', 'Mentha schultzii', 'Mentha suavis schultzii', 'Mentha tenuis', 'Mentha tenuis publ', 'Mentha x piperita var. officinalis', 'Mentha x piperita var. officinalis f. rubescens', 'Mentha xpiperita']","['ncbi:34256', 'gbif:8707933']",Mentha x piperita
False,False,Allium insubricum,ICN,1.0,allium insubricum,[],False,False,Allium insubricum,346332,species,ott3.3draft1,"['Allium narcissiflorum insubricum', 'Nectaroscordum insubricum']","['ncbi:105304', 'gbif:2855731']",Allium insubricum
False,False,Allium fistulosum,ICN,1.0,allium fistulosum,[],False,False,Allium fistulosum,856720,species,ott3.3draft1,"['Allium bouddae', 'Allium cepa fistulosum', 'Allium fistulosum caespitosum', 'Allium fistulosum giganteum', 'Allium kashgaricum', 'Cepa fissilis oppr', 'Cepa fistulosa', 'Cepa ventricosa', 'Kepa fistulosa', 'Phyllodolon fistulosum publ', 'Porrum fistulosum']","['ncbi:35875', 'gbif:2856504', 'irmng:10766635']",Allium fistulosum
False,False,Saxifraga,ICN,1.0,saxifraga,[],False,False,Saxifraga,1035571,genus,ott3.3draft1,"['Boecherarctica', 'Cascadia', 'Ligularia', 'Micranthes', 'Saxifragella', 'Zahlbrucknera']","['ncbi:3798', 'worms:425934', 'gbif:2987833', 'irmng:1339068']",Saxifraga
False,False,Narcissus papyraceus,ICN,1.0,narcissus papyraceus,[],False,False,Narcissus papyraceus,625035,species,ott3.3draft1,"['Chione papyracea publ', 'Hermione papyracea', 'Narcissus linnaeanus papyraceus', 'Narcissus tazetta papyraceus']","['ncbi:54854', 'gbif:2858739', 'irmng:11269883']",Narcissus papyraceus
False,False,Lavandula dentata,ICN,1.0,lavandula dentata,[],False,False,Lavandula dentata,5800970,species,ott3.3draft1,"['Lavandula dentata vulgaris', 'Stoechas dentata']","['ncbi:1441374', 'gbif:7307829']",Lavandula dentata
False,False,Citrus deliciosa,ICN,1.0,citrus deliciosa,['sibling_higher'],False,False,Citrus deliciosa,83847,species,ott3.3draft1,"['Citrus nobilis var. deliciosa', 'Citrus reticulata subsp. deliciosa']",['ncbi:558547'],Citrus deliciosa
False,True,Citrus deliciosa,ICN,1.0,citrus deliciosa,['sibling_higher'],False,False,Citrus reticulata,37136,species,ott3.3draft1,"['Citrus aurantium tachibana', 'Citrus chachiensis', 'Citrus chrysocarpa', 'Citrus crenatifolia', 'Citrus daoxianensis', 'Citrus deliciosa', 'Citrus depressa', 'Citrus depressa vangasay', 'Citrus erythrosa', 'Citrus madurensis deliciosa', 'Citrus madurensis vangasaye', 'Citrus mangshanensis', 'Citrus nippokoreana', 'Citrus nobilis', 'Citrus nobilis deliciosa', 'Citrus nobilis koozi', 'Citrus nobilis ponki', 'Citrus nobilis sunki', 'Citrus nobilis unshiu', 'Citrus nobilis vangasaye', 'Citrus ponki', 'Citrus poonensis', 'Citrus reticulata austera', 'Citrus reticulata deliciosa', 'Citrus reticulata tachibana', 'Citrus reticulata unshiu', 'Citrus succosa', 'Citrus suhuiensis', 'Citrus sunki', 'Citrus tachibana', 'Citrus tachibana depressa', 'Citrus tachibana ponki', 'Citrus tachibana suhuiensis', 'Citrus tachibana sunki', 'Citrus tangerina', 'Citrus tankan', 'Citrus unshiu', 'Citrus vangasay', 'Citrus vangasaye', 'Citrus vangasy']","['ncbi:85571', 'gbif:3190172', 'irmng:11303887']",Citrus reticulata
False,False,Manihot esculenta,ICN,1.0,manihot esculenta,[],False,False,Manihot esculenta,339369,species,ott3.3draft1,"['Janipha aipi', 'Janipha manihot', 'Jatropha aipi', 'Jatropha diffusa', 'Jatropha digitiformis', 'Jatropha dulcis', 'Jatropha flabellifolia', 'Jatropha glauca', 'Jatropha janipha', 'Jatropha lobata richardiana', 'Jatropha loureirii', 'Jatropha loureiroi', 'Jatropha manihot', 'Jatropha mitis', 'Jatropha paniculata', 'Jatropha silvestris', 'Jatropha stipulata', 'Mandioca aipi', 'Mandioca dulcis', 'Mandioca utilissima', 'Manihot aipi', 'Manihot aipi lanceolata', 'Manihot aipi latifolia', 'Manihot aipi lutescens', 'Manihot aypi', 'Manihot cannabina', 'Manihot cassava', 'Manihot diffusa', 'Manihot digitiformis', 'Manihot dulcis', 'Manihot dulcis aipi', 'Manihot dulcis diffusa', 'Manihot dulcis flabellifolia', 'Manihot edule', 'Manihot esculenta alboerecta', 'Manihot esculenta argentea', 'Manihot esculenta coalescens', 'Manihot esculenta communis', 'Manihot esculenta debilis', 'Manihot esculenta diffusa', 'Manihot esculenta digitifolia', 'Manihot esculenta domingensis', 'Manihot esculenta fertilis', 'Manihot esculenta flabellifolia', 'Manihot esculenta flavicaulis', 'Manihot esculenta fuscescens', 'Manihot esculenta grandifolia', 'Manihot esculenta hispaniolensis', 'Manihot esculenta jamaicensis', 'Manihot esculenta luteola', 'Manihot esculenta mutabilis', 'Manihot esculenta nodosa', 'Manihot esculenta pohlii', 'Manihot esculenta ramosissima', 'Manihot esculenta rufescens', 'Manihot esculenta sprucei', 'Manihot esculenta zimmermannii', 'Manihot flabellifolia', 'Manihot flexuosa', 'Manihot guianensis', 'Manihot guyanensis', 'Manihot loureirii', 'Manihot loureiroi', 'Manihot manihot', 'Manihot manihot publ', 'Manihot melanobasis', 'Manihot palmata aipi', 'Manihot palmata diffusa', 'Manihot palmata digitiformis', 'Manihot palmata flabellifolia', 'Manihot sprucei', 'Manihot surinamensis', 'Manihot utilissima', 'Manihot utilissima castellana', 'Manihot utilissima sutinga']","['ncbi:3983', 'gbif:3060998', 'irmng:11022519']",Manihot esculenta
False,False,Metasequoia glyptostroboides,ICN,1.0,metasequoia glyptostroboides,[],False,False,Metasequoia glyptostroboides,47954,species,ott3.3draft1,"['Metasequoia glyptostroboides caespitosa', 'Metasequoia honshuensis', 'Metasequoia neopangaea', 'Sequoia glyptostroboides']","['ncbi:3371', 'gbif:5284231', 'irmng:11065479']",Metasequoia glyptostroboides
False,False,Vinca minor,ICN,1.0,vinca minor,[],False,False,Vinca minor,142101,species,ott3.3draft1,"['Pervinca heterophyla', 'Pervinca minor', 'Pervinca procumbens', 'Pervinca repens', 'Vinca acutiflora', 'Vinca ellipticifolia', 'Vinca humilis', 'Vinca intermedia', 'Vinca minor intermedia', 'Vinca minor sabinka', 'Vinca minor variegata']","['ncbi:60093', 'gbif:3169707', 'irmng:11434629']",Vinca minor
False,False,Digitalis purpurea,ICN,1.0,digitalis purpurea,[],False,False,Digitalis purpurea,75205,species,ott3.3draft1,"['Digitalis purpurea alba', 'Digitalis purpurea gloxiniiflora', 'Digitalis purpurea gyspergerae']","['ncbi:4164', 'gbif:5414995', 'irmng:10203103']",Digitalis purpurea (species in kingdom Archaeplastida)
False,False,Digitalis,ICN,1.0,digitalis,[],False,False,Digitalis,75208,genus,ott3.3draft1,"['Callianassa', 'Isoplexis']","['ncbi:4163', 'gbif:3172032', 'irmng:1280306']",Digitalis (genus in kingdom Archaeplastida)
False,False,Taxus baccata,ICN,1.0,taxus baccata,[],False,False,Taxus baccata,684215,species,ott3.3draft1,"['Cephalotaxus tardiva', 'Taxus baccata aurea', 'Taxus baccata eubaccata', 'Taxus baccata fastigiata', 'Taxus baccata fastigiata-aurea', 'Taxus baccata glauca', 'Taxus baccata stricta', 'Taxus baccata washingtonii', 'Taxus baccifera', 'Taxus canadensis washingtonii', 'Taxus communis', 'Taxus disticha', 'Taxus fastigiata', 'Taxus hibernica', 'Taxus lugubris', 'Taxus pectinata', 'Taxus procumbens', 'Taxus recurvata', 'Taxus tardiva', 'Taxus virgata', 'Taxus vulgaris']","['ncbi:25629', 'gbif:5284517', 'irmng:10694100']",Taxus baccata
False,False,Glaucium flavum,ICN,1.0,glaucium flavum,[],False,False,Glaucium flavum,96178,species,ott3.3draft1,"['Chelidonium corniculatum', 'Chelidonium fulvum', 'Chelidonium glaucium', 'Chelidonium glaucum', 'Chelidonium littorale', 'Glacium flavum', 'Glaucium flavum glabratum', 'Glaucium flavum subleiocarpum', 'Glaucium flavum vestitum', 'Glaucium fulvum', 'Glaucium glaucium', 'Glaucium glaucum', 'Glaucium leiocarpum', 'Glaucium littorale', 'Glaucium luteum', 'Glaucium maritimum', 'Glaucium richardsonii', 'Glaucium serpieri', 'Glaucium tricolor', 'Papaver cornutum']","['ncbi:56853', 'worms:425801', 'gbif:5334190', 'irmng:10194536', 'irmng:10214322']",Glaucium flavum
False,False,Solanum nigrum,ICN,1.0,solanum nigrum,['sibling_higher'],False,False,Solanum nigrum,494831,species,ott3.3draft1,"['Solanum acutifolium', 'Solanum aegyptiacum', 'Solanum aguaraquiya', 'Solanum arenarium', 'Solanum asperum', 'Solanum astroites', 'Solanum besseri', 'Solanum besserianum', 'Solanum canescens', 'Solanum cestrifolium', 'Solanum chenopodifolium', 'Solanum chenopodioides', 'Solanum cuneifolium', 'Solanum decurrens', 'Solanum deppei', 'Solanum diffusum', 'Solanum erythraeum', 'Solanum erythrocarpon', 'Solanum flavescens', 'Solanum flavum', 'Solanum fontanesianum', 'Solanum gracile', 'Solanum gracile microphyllum', 'Solanum gracilius', 'Solanum guineense', 'Solanum heterogonum', 'Solanum humile', 'Solanum incanum', 'Solanum intrusum', 'Solanum isabellii', 'Solanum judaicum', 'Solanum kifinikense', 'Solanum kitaibeli', 'Solanum kraussianum', 'Solanum litocladum', 'Solanum melanocerasum', 'Solanum miniatum villosissimum', 'Solanum minutiflorum', 'Solanum morella nigrum', 'Solanum moschatum', 'Solanum nigrum aguaraquiya', 'Solanum nigrum aspergilliflorum', 'Solanum nigrum atriplicifolium', 'Solanum nigrum aurantium', 'Solanum nigrum moschatum', 'Solanum nigrum pterocaulos', 'Solanum nigrum tauschii', 'Solanum nigrum velutinum', 'Solanum nigrum villosissimum', 'Solanum nodiflorum besseri', 'Solanum ottonis', 'Solanum paludosum', 'Solanum parviflorum', 'Solanum patulum', 'Solanum pseudovillosum', 'Solanum pterocaulon aguaraquiya', 'Solanum repens', 'Solanum rhinozerothis', 'Solanum roxburghii', 'Solanum rubrum', 'Solanum rumphii', 'Solanum speciosum', 'Solanum stenopetalum', 'Solanum strictum', 'Solanum sublobatum', 'Solanum subspatulatum', 'Solanum tauschii', 'Solanum tenuiflorum', 'Solanum uliginosum', 'Solanum umbelliferum', 'Solanum vile', 'Solanum virginianum', 'Solanum viride', 'Solanum viridescens', 'Solanum vulgare', 'Solanum vulgatum', 'Witheringia chenopodioides']","['ncbi:4112', 'gbif:9150405', 'irmng:11272810', 'irmng:11221113']",Solanum nigrum
False,True,Solanum nigrum,ICN,1.0,solanum nigrum,[],False,False,Lycianthes denticulata,914558,species,ott3.3draft1,"['Solanum crassipetalum', 'Solanum denticulatum', 'Solanum membranaceum', 'Solanum nigrum']","['ncbi:393148', 'gbif:8679578']",Lycianthes denticulata
False,True,Solanum nigrum,ICN,1.0,solanum nigrum,['sibling_higher'],False,False,Solanum ptychanthum,121202,species,ott3.3draft1,"['Solanum americanum', 'Solanum nigrum', 'Solanum ptycanthum']","['ncbi:45838', 'gbif:2930080', 'irmng:10202885']",Solanum ptychanthum
False,False,Ruta graveolens,ICN,1.0,ruta graveolens,[],False,False,Ruta graveolens,596623,species,ott3.3draft1,"['Ruta altera', 'Ruta chalepensis', 'Ruta ciliata', 'Ruta crithmifolia', 'Ruta divaricata', 'Ruta graveolens angustifolia', 'Ruta graveolens divaricata', 'Ruta graveolens hortensis', 'Ruta holopetala', 'Ruta hortensis', 'Ruta intermedia', 'Ruta officinalis']","['ncbi:37565', 'gbif:3190382', 'irmng:11130156']",Ruta graveolens
False,False,Dianthus seguieri,ICN,1.0,dianthus seguieri,[],False,False,Dianthus seguieri,569096,species,ott3.3draft1,[],"['ncbi:42032', 'gbif:3085423', 'irmng:10211665']",Dianthus seguieri
False,False,Dryas octopetala,ICN,1.0,dryas octopetala,[],False,False,Dryas octopetala,176708,species,ott3.3draft1,"['Dryadaea octopetala', 'Dryas alpina', 'Dryas babingtonii', 'Dryas chamaedrifolia', 'Dryas chamaedryoides', 'Dryas octopetala octopetala', 'Geum chamaedrifolium', 'Ptilotum octopetalum']","['ncbi:57948', 'gbif:4889932', 'irmng:10175410']",Dryas octopetala
False,False,Aurinia saxatilis,ICN,1.0,aurinia saxatilis,[],False,False,Aurinia saxatilis,580546,species,ott3.3draft1,"['Aduseton saxatile', 'Aethionema saxatile', 'Alyssum bilimekii', 'Alyssum ephesium', 'Alyssum saxatile', 'Alyssum saxatile compactum']","['ncbi:169069', 'gbif:5377778', 'irmng:10197337']",Aurinia saxatilis
False,False,Campanula rumeliana,ICN,1.0,campanula rumeliana,['sibling_higher'],False,False,Campanula rumeliana,270858,species,ott3.3draft1,"['Campanula chalcidica', 'Campanula jacquinii rumeliana', 'Campanula jacquinii subsp. rumeliana', 'Campanula rumeliana chalcidica', 'Diosphaera chalcidica', 'Diosphaera chalcidica denudata', 'Diosphaera dubia', 'Diosphaera jacquinii chalcidica', 'Diosphaera rumeliana', 'Diosphaera rumeliana cinerascens', 'Phyteuma dubia publ', 'Phyteuma rumelicum', 'Trachelium jacquinii dalgiciorum', 'Trachelium jacquinii rumelianum', 'Trachelium rumelianum', 'Trachelium rumelianum cinerascens']","['ncbi:239438', 'gbif:5410787']",Campanula rumeliana
False,False,Paronychia kapela,ICN,1.0,paronychia kapela,[],False,False,Paronychia kapela,725531,species,ott3.3draft1,[],"['ncbi:157632', 'gbif:7314246']",Paronychia kapela
False,False,Ligusticum lucidum,ICN,1.0,ligusticum lucidum,[],False,False,Ligusticum lucidum,3889978,species,ott3.3draft1,[],['ncbi:1389444'],Ligusticum lucidum
False,False,Magnolia stellata,ICN,1.0,magnolia stellata,['sibling_higher'],False,False,Magnolia stellata,664533,species,ott3.3draft1,"['Buergeria stellata', 'Magnolia halleana', 'Magnolia keiskei', 'Magnolia kobus rosea', 'Magnolia kobus stellata', 'Magnolia kobus var. stellata', 'Magnolia rosea', 'Magnolia simii', 'Magnolia sinostellata', 'Magnolia stellata keiskei', 'Magnolia stellata rosea', 'Magnolia velutina', 'Talauma stellata', 'Yulania stellata']","['ncbi:54733', 'gbif:3153912', 'irmng:11171944']",Magnolia stellata
False,False,Sarracenia purpurea,ICN,1.0,sarracenia purpurea,[],False,False,Sarracenia purpurea,137603,species,ott3.3draft1,"['Sarazina grandiflora', 'Sarracenia heterophylla']","['ncbi:45176', 'gbif:5421389', 'irmng:10201004']",Sarracenia purpurea
False,False,Cycas revoluta,ICN,1.0,cycas revoluta,[],False,False,Cycas revoluta,99246,species,ott3.3draft1,"['Cycas miquelii', 'Cycas revoluta brevifrons', 'Cycas revoluta planifolia', 'Cycas revoluta prolifera', 'Cycas revoluta revoluta', 'Cycas revoluta robusta', 'Epicycas miquelii']","['ncbi:3396', 'gbif:2683217', 'irmng:11351532']",Cycas revoluta
False,False,Lonicera nigra,ICN,1.0,lonicera nigra,[],False,False,Lonicera nigra,179065,species,ott3.3draft1,"['Caprifolium nigrum', 'Chamaecerasus niger', 'Chamaecerasus nigra', 'Euchylia nigra', 'Lonicera caerulea', 'Lonicera campanifolia', 'Lonicera carpathica', 'Lonicera carpatica', 'Lonicera nigra angustifolia', 'Lonicera nigra microphylla', 'Xylosteon campaniflorum', 'Xylosteon nigrum']","['ncbi:486680', 'gbif:7768870']",Lonicera nigra
False,True,Lonicera nigra,ICN,1.0,lonicera nigra,[],False,False,Lonicera japonica,2125,species,ott3.3draft1,"['Caprifolium brachypodum', 'Caprifolium flexuosum', 'Caprifolium japonicum', 'Caprifolium japonicum subverticillare', 'Caprifolium leschenaultii', 'Caprifolium macranthum', 'Caprifolium nepalense', 'Caprifolium roseum', 'Lonicera aureoreticulata', 'Lonicera brachypoda', 'Lonicera brachypoda repens', 'Lonicera cochinchinensis', 'Lonicera confusa', 'Lonicera diversifolia', 'Lonicera fauriei', 'Lonicera finlaysoniana', 'Lonicera flexuosa', 'Lonicera flexuosa halleana', 'Lonicera flexuosa halliana', 'Lonicera guillonii', 'Lonicera hirtiflora', 'Lonicera japonica aureoreticulata', 'Lonicera japonica brachypoda', 'Lonicera japonica chinensis', 'Lonicera japonica flexuosa', 'Lonicera japonica halleana', 'Lonicera japonica halliana', 'Lonicera japonica hallinna', 'Lonicera japonica japonica', 'Lonicera japonica purpurella', 'Lonicera japonica quercifolia', 'Lonicera japonica repens', 'Lonicera japonica sempervillosa', 'Lonicera leschenaultii', 'Lonicera longiflora', 'Lonicera macrantha', 'Lonicera macrantha guillonii', 'Lonicera mollis', 'Lonicera nigra', 'Lonicera repens', 'Lonicera shintenensis', 'Lonicera strigosiflora', 'Nintooa japonica', 'Xylosteon flexuosum', 'Xylosteon scandens']","['ncbi:105884', 'gbif:5334240', 'gbif:7272559', 'irmng:11069269']",Lonicera japonica
False,False,Euonymus japonicus,ICN,1.0,euonymus japonicus,['sibling_higher'],False,False,Euonymus japonicus,180140,species,ott3.3draft1,"['Euongmus japonica', 'Euonymus carrierei', 'Euonymus fortunei vegetus', 'Euonymus japonica', 'Euonymus japonicus aureovariegatus', 'Euonymus japonicus latifolia', 'Euonymus japonicus longifolius', 'Euonymus japonicus macrophylla', 'Euonymus japonicus rugosus', 'Euonymus lucidus', 'Euonymus pendulus', 'Euonymus pulchellus', 'Euonymus pyramidalis', 'Euonymus radicans', 'Euonymus radicans vegetus', 'Euonymus robustus', 'Euonymus sinensis', 'Euonymus yoshinagae', 'Masakia japonica', 'Masakia japonica latifolia', 'Masakia yoshinagae', 'Pragmatropa pendula', 'Pragmotessara japonica', 'Vyenomus pendula']","['ncbi:212708', 'gbif:3791652', 'gbif:7102937', 'irmng:10212133']",Euonymus japonicus
False,False,Schisandra chinensis,ICN,1.0,schisandra chinensis,[],False,False,Schisandra chinensis,639706,species,ott3.3draft1,"['Kadsura chinensis', 'Maximowiczia amurensis', 'Maximowiczia chinensis', 'Maximowiczia japonica', 'Maximowiczia sinensis', 'Schisandra chinensis glabrata', 'Schisandra chinensis leucocarpa', 'Sphaerostema japonicum']","['ncbi:50507', 'gbif:7696841']",Schisandra chinensis
False,False,Tradescantia virginiana,ICN,1.0,tradescantia virginiana,[],False,False,Tradescantia virginiana,17935,species,ott3.3draft1,"['Ephemerum congestum', 'Knowlesia spicata', 'Leiandra divaricata', 'Tradescantia albida', 'Tradescantia axillaris', 'Tradescantia axillaris flexuosa', 'Tradescantia barbata', 'Tradescantia brevicaulis', 'Tradescantia caricifolia', 'Tradescantia ciliata', 'Tradescantia congesta', 'Tradescantia crinigera', 'Tradescantia cristata', 'Tradescantia divaricata', 'Tradescantia elata', 'Tradescantia flexuosa', 'Tradescantia glabra publ', 'Tradescantia levigata', 'Tradescantia lyonii', 'Tradescantia pilosissima', 'Tradescantia pumila', 'Tradescantia rupestris', 'Tradescantia speciosa', 'Tradescantia spicata', 'Tradescantia splendens', 'Tradescantia villosissima', 'Tradescantia virginiana alba', 'Tradescantia virginiana albiflora', 'Tradescantia virginiana barbata', 'Tradescantia virginica', 'Tradescantia virginica albiflora', 'Tradescantia virginica drummondii', 'Tradescantia virginica flexuosa', 'Tradescantia virginica glabra', 'Tradescantia virginica villosa']","['ncbi:59016', 'gbif:2765272', 'irmng:10718494']",Tradescantia virginiana
False,False,Musa mannii,ICN,1.0,musa mannii,['sibling_higher'],False,False,Musa mannii,529853,species,ott3.3draft1,[],"['ncbi:574491', 'gbif:2762914']",Musa mannii
