is_approximate_match,is_synonym,matched_name,nomenclature_code,score,search_string,taxon.flags,taxon.is_suppressed,taxon.is_suppressed_from_synth,taxon.name,taxon.ott_id,taxon.rank,taxon.source,taxon.synonyms,taxon.tax_sources,taxon.unique_name
False,False,Cicerbita alpina,ICN,1.0,cicerbita alpina,[],False,False,Cicerbita alpina,155229,species,ott3.3draft1,"['Agathyrsus alpinus', 'Agathyrsus caeruleus', 'Agathyrsus leucophaeus', 'Aracium alpinum', 'Cicerbita borealis', 'Cicerbita leucophaea', 'Galathenium multiflorum', 'Garacium alpinum', 'Geracium alpinum', 'Hieracium coeruleum', 'Hieracium mulgedium', 'Lactuca alpina', 'Lactuca leucophaea', 'Mulgedium alpinum', 'Mulgedium leucophaeum', 'Mulgedium multiflorum', 'Picridium alpinum', 'Sonchus alpinus', 'Sonchus caeruleus', 'Sonchus canadensis', 'Sonchus coeruleus', 'Sonchus leucophaeus', 'Sonchus montanus', 'Sonchus multiflorus', 'Sonchus pallidus', 'Sonchus racemosus', 'Soyeria alpina']","['ncbi:75961', 'gbif:3087634']",Cicerbita alpina
False,False,Cistus monspeliensis,ICN,1.0,cistus monspeliensis,[],False,False,Cistus monspeliensis,177675,species,ott3.3draft1,"['Cistus affinis', 'Cistus collinus', 'Cistus feredjensis', 'Cistus florentinus olbiensis', 'Cistus monspeliensis affinis', 'Cistus monspeliensis feredjensis', 'Cistus olbiensis', 'Cistus oleifolius', 'Cistus porquerollensis', 'Cistus valentinus', 'Stephanocarpus monspeliensis']","['ncbi:335184', 'gbif:2874030', 'irmng:11114152']",Cistus monspeliensis
False,False,Clinopodium thymifolium,ICN,1.0,clinopodium thymifolium,['sibling_higher'],False,False,Clinopodium thymifolium,949182,species,ott3.3draft1,"['Calamintha alba', 'Calamintha officinalis alba', 'Calamintha rupestris', 'Calamintha thymifolia', 'Clinopodium album', 'Cuspidocarpus thymifolius', 'Melissa alba', 'Melissa thymifolia', 'Mentha croatica', 'Micromeria rupestris', 'Micromeria thymifolia', 'Nepeta croatica', 'Nepeta pumila', 'Satureja thymifolia', 'Thymus albus', 'Thymus duinensis']","['ncbi:306400', 'gbif:9392339']",Clinopodium thymifolium
False,False,Colchicum cilicicum,ICN,1.0,colchicum cilicicum,[],False,False,Colchicum cilicicum,664099,species,ott3.3draft1,"['Colchicum autumnale tenorei', 'Colchicum autumnale todaroi', 'Colchicum bisignanii', 'Colchicum bivonae', 'Colchicum byzanthinum cilicicum', 'Colchicum byzantinum cilicicum', 'Colchicum tenorei', 'Colchicum todaroi']","['ncbi:1094060', 'gbif:2739843']",Colchicum cilicicum
False,False,Coriaria myrtifolia,ICN,1.0,coriaria myrtifolia,[],False,False,Coriaria myrtifolia,439725,species,ott3.3draft1,"['Coriaria hermaphrodita', 'Coriaria tinctoria', 'Coriaria vulgaris']","['ncbi:3460', 'gbif:3701787']",Coriaria myrtifolia
False,False,Crocus biflorus,ICN,1.0,crocus biflorus,[],False,False,Crocus biflorus,482912,species,ott3.3draft1,"['? estriatus', 'Crocus annulatus biflorus', 'Crocus annulatus caerulescens', 'Crocus annulatus estriatus', 'Crocus annulatus pusillus', 'Crocus argenteus', 'Crocus argenteus batavicus', 'Crocus argenteus praecox', 'Crocus biflorus argenteus', 'Crocus biflorus communis', 'Crocus biflorus estriatus', 'Crocus biflorus janii', 'Crocus biflorus lineatus', 'Crocus biflorus milleri', 'Crocus biflorus parkinsonii', 'Crocus biflorus pusillus', 'Crocus biflorus stigmatosus', 'Crocus biflorus subsp. biflorus', 'Crocus biflorus tenorei', 'Crocus cinericius', 'Crocus circumscissus', 'Crocus fussianus', 'Crocus italicus', 'Crocus lineatus', 'Crocus minimus', 'Crocus nanus', 'Crocus nanus publ', 'Crocus parkinsonii', 'Crocus praecox', 'Crocus pusillus', 'Crocus striatus', 'Crocus vernus pusillus']","['ncbi:323699', 'gbif:2747340']",Crocus biflorus
False,False,Cyclamen cilicium,ICN,1.0,cyclamen cilicium,[],False,False,Cyclamen cilicium,528177,species,ott3.3draft1,"['Cyclamen cilicicum', 'Cyclamen cilicium cilicium']","['ncbi:87517', 'gbif:4939758', 'gbif:7127370']",Cyclamen cilicium
False,False,Cyclamen coum,ICN,1.0,cyclamen coum,[],False,False,Cyclamen coum,528173,species,ott3.3draft1,[],"['ncbi:87519', 'gbif:7127354']",Cyclamen coum
False,True,Cyclamen coum,ICN,1.0,cyclamen coum,[],False,False,Cyclamen purpurascens,477901,species,ott3.3draft1,"['Cyclamen aestivum', 'Cyclamen clusii', 'Cyclamen cordifolium', 'Cyclamen coum', 'Cyclamen cyclaminus', 'Cyclamen europaeum', 'Cyclamen europaeum immaculatum', 'Cyclamen fatrense', 'Cyclamen floridum', 'Cyclamen litorale', 'Cyclamen littorale', 'Cyclamen officinale', 'Cyclamen orbiculare', 'Cyclamen orbiculatum', 'Cyclamen purpurascens carmineolineatum', 'Cyclamen purpurascens immaculatum', 'Cyclamen purpurascens purpurascens', 'Cyclamen retroflexum', 'Cyclamen rotundifolium', 'Cyclamen variegatum', 'Cyclaminus europaea', 'Cyclaminus europaeus']","['ncbi:87532', 'gbif:3169315', 'irmng:11332026']",Cyclamen purpurascens
False,False,Cyclamen creticum,ICN,1.0,cyclamen creticum,[],False,False,Cyclamen creticum,1054238,species,ott3.3draft1,"['Cyclamen balearicum creticum', 'Cyclamen creticum creticum', 'Cyclamen creticum erubescens', 'Cyclamen creticum pallide-roseum', 'Cyclamen hederifolium creticum', 'Cyclamen repandum creticum']","['ncbi:87523', 'gbif:7127347']",Cyclamen creticum
